NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,PUNTO_DECISION,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,PEOR_HISTORIA_CREDITO,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,CAPACIDAD_TC_NUM,CAPACIDAD_PAGO_TOTAL_NUM,SALDO_CUENTA,CAPACIDAD_TC,CAPACIDAD_PAGO_TOTAL
2.01e+16,9152.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5533.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,96.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,192.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5962.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,10000.0,Alto,5.0,96.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,920.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5470.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,97.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,217.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5810.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,97.0,0.0,0.0,0.0,0.0,0,7324.0,0.0,25.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,323.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5494.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,97.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,8193.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6078.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,98.0,0.0,0.0,0.0,0.0,0,55608.0,0.0,25.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,776.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6017.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,98.0,0.0,1.0,578.0,250.0,0,65721.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4056.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5810.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,205.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6260.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,98.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,527.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5743.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,21500.0,Alto,5.0,98.0,0.0,1.0,21101.0,1210.0,0,0.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,319.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6101.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,107.0,Rechazada,PS1,Rechazado,MALO,0.0,,,5769.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,99.0,0.0,8.0,34249.0,34249.0,0,0.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4465.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6381.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,99.0,0.0,0.0,0.0,0.0,0,112715.0,0.0,25.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,965.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6318.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,303.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6101.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,4556.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6573.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,879.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6203.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,99.0,0.0,0.0,0.0,0.0,0,17273.0,0.0,25.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,4881.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6406.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,99.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4182.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6173.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,319.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6700.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,100.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,681.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6697.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,26500.0,Alto,3.0,100.0,0.0,1.0,21574.0,1110.0,0,84697.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,781.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6406.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,538.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6901.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Posgrado,,0.0,,,0%
2.01e+16,4308.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6513.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Secundaria,,0.0,,,0%
2.01e+16,15006.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6726.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,8164.0,Rechazada,PS1,Rechazado,MALO,0.0,,,6481.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,23070.0,0.0,25.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,487.0,Rechazada,PS1,Rechazado,MALO,0.0,,,7036.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,15.0,Alto,2.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,104.0,Rechazada,PS1,Rechazado,MALO,0.0,,,7232.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,101.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,9209.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,6726.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,124.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,9175.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,7385.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,0.0,134.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,9179.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,6839.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,142.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,4089.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,7129.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,143.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,7620.0,Pendiente,PS1,Pre-Aprobado,MALO,1.0,,,6870.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,2.0,156.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,135.0,Aprobada,CN0,Aprobado,REGULAR,4999.0,998000000000000.0,2.0,7500.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Medio ,2.0,189.0,680.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,-12.0,112.0,,-12%,112%
2.01e+16,187.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,2.0,7900.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,20000.0,Bajo,0.0,190.0,740.0,1.0,6073.0,390.0,0,0.0,0.0,25.0,Renta,Preparatoria,-10.0,110.0,,-10%,110%
2.01e+16,546.0,Aprobada,CN0,Aprobado,BUENO,12800.0,998000000000000.0,1.0,9995.0,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,204.0,761.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,41.0,59.0,,41%,59%
2.01e+16,6472.0,Aprobada,CN0,Aprobado,REGULAR,53000.0,998000000000000.0,3.0,9428.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,32800.0,Alto,0.0,206.0,612.0,3.0,0.0,0.0,0,0.0,0.0,25.0,Hipoteca,Licenciatura,38.0,62.0,,38%,62%
2.01e+16,4198.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,2.0,10500.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,5400.0,Bajo,0.0,206.0,737.0,0.0,1583.0,0.0,0,0.0,0.0,25.0,Renta,Licenciatura,46.0,54.0,,46%,54%
2.01e+16,8241.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,1.0,10500.0,PROPIEDAD ACTIVO FIJO,Alto B,CLIENTE_BANCO,10004.0,Mínimo,0.0,206.0,767.0,1.0,8512.0,250.0,0,0.0,0.0,25.0,Hipoteca,Posgrado,47.0,53.0,,47%,53%
2.01e+16,733.0,Aprobada,CN0,Aprobado,BUENO,4999.0,998000000000000.0,1.0,11000.0,RECIBOS DE NOMINA,Medio B,CLIENTE_BANCO,0.0,Bajo,0.0,213.0,708.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Licenciatura,-12.0,112.0,,-12%,112%
2.01e+16,194.0,Aprobada,CN0,Aprobado,BUENO,48999.0,998000000000000.0,0.0,10600.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,20500.0,Bajo,0.0,213.0,733.0,0.0,2905.0,0.0,0,0.0,0.0,25.0,Renta,Preparatoria,48.0,52.0,,48%,52%
2.01e+16,4534.0,Aprobada,CN0,Aprobado,REGULAR,31000.0,998000000000000.0,0.0,10890.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,20000.0,Bajo,0.0,213.0,740.0,1.0,9619.0,250.0,0,59227.0,0.0,25.0,Familiares,Preparatoria,83.0,17.0,,83%,17%
2.01e+16,4267.0,Aprobada,CN0,Aprobado,BUENO,66000.0,998000000000000.0,2.0,10695.0,PROPIEDAD ACTIVO FIJO,Alto C,CLIENTE_BANCO,0.0,Bajo,0.0,218.0,702.0,0.0,18896.0,0.0,0,0.0,0.0,25.0,Hipoteca,Preparatoria,46.0,54.0,,46%,54%
2.01e+16,19023.0,Aprobada,CN0,Aprobado,BUENO,38999.0,998000000000000.0,2.0,9899.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Bajo,0.0,218.0,746.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,46.0,54.0,,46%,54%
2.01e+16,405.0,Aprobada,CN0,Aprobado,BUENO,11800.0,998000000000000.0,1.0,11130.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Bajo,0.0,221.0,745.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Posgrado,25.0,75.0,,25%,75%
2.01e+16,141.0,Aprobada,CN0,Aprobado,BUENO,56000.0,998000000000000.0,2.0,11130.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,75300.0,Bajo,0.0,226.0,723.0,1.0,15297.0,852.0,0,55226.0,0.0,25.0,Hipoteca,Posgrado,-2.0,102.0,,-2%,102%
2.01e+16,112.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,1.0,11770.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,63000.0,Bajo,0.0,226.0,750.0,1.0,29346.0,1720.0,0,30000.0,0.0,25.0,Familiares,Posgrado,-18.0,118.0,,-18%,118%
2.01e+16,691.0,Aprobada,CN0,Aprobado,BUENO,10000.0,998000000000000.0,1.0,11130.0,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0.0,Bajo,0.0,227.0,749.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Preparatoria,29.0,71.0,,29%,71%
2.01e+16,936.0,Aprobada,CN0,Aprobado,REGULAR,56000.0,998000000000000.0,0.0,11543.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,122999.0,Medio ,0.0,229.0,697.0,1.0,97726.0,4680.0,0,39890.0,0.0,25.0,Familiares,Secundaria,73.0,27.0,,73%,27%
2.01e+16,4376.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,0.0,11336.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,117000.0,Bajo,0.0,229.0,740.0,1.0,9053.0,1470.0,0,0.0,0.0,25.0,Renta,Licenciatura,1.0,99.0,,1%,99%
2.01e+16,4333.0,Aprobada,CN0,Aprobado,REGULAR,19500.0,998000000000000.0,2.0,10592.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Medio ,0.0,232.0,690.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Licenciatura,-10.0,110.0,,-10%,110%
2.01e+16,8.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,0.0,11687.0,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0.0,Mínimo,0.0,232.0,759.0,0.0,0.0,0.0,0,77967.0,0.0,25.0,Renta,Licenciatura,49.0,51.0,,49%,51%
2.01e+16,7918.0,Aprobada,CN0,Aprobado,REGULAR,10000.0,998000000000000.0,0.0,11798.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0.0,Mínimo,0.0,232.0,770.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Licenciatura,60.0,40.0,,60%,40%
2.01e+16,4469.0,Aprobada,CN0,Aprobado,REGULAR,2999.0,998000000000000.0,1.0,12476.0,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0.0,Mínimo,0.0,238.0,805.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Preparatoria,85.0,15.0,450.0,85%,15%
2.01e+16,885.0,Aprobada,CN0,Aprobado,REGULAR,4999.0,998000000000000.0,2.0,11909.0,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0.0,Medio ,0.0,239.0,688.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Preparatoria,-12.0,112.0,,-12%,112%
2.01e+16,92.0,Aprobada,CN0,Aprobado,BUENO,49999.0,998000000000000.0,1.0,12121.0,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,91000.0,Mínimo,0.0,240.0,766.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,38.0,62.0,,38%,62%
2.01e+16,412.0,Aprobada,CN0,Aprobado,REGULAR,4999.0,998000000000000.0,0.0,12017.0,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0.0,Mínimo,0.0,246.0,795.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Licenciatura,85.0,15.0,750.0,85%,15%
2.01e+16,662.0,Aprobada,CN0,Aprobado,REGULAR,24600.0,998000000000000.0,2.0,11334.0,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0.0,Medio ,0.0,250.0,695.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Familiares,Preparatoria,-5.0,105.0,,-5%,105%
2.01e+16,487.0,Aprobada,CN0,Aprobado,BUENO,9899.0,998000000000000.0,1.0,12271.0,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0.0,Mínimo,0.0,252.0,753.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Renta,Posgrado,33.0,67.0,,33%,67%
2.01e+16,4182.0,Aprobada,CN0,Aprobado,BUENO,275000.0,998000000000000.0,2.0,12506.0,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,293000.0,Bajo,0.0,270.0,710.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Propia,Posgrado,10.0,90.0,,10%,90%
2.01e+16,4369.0,Rechazada,PS1,Rechazado,MALO,0.0,,,10890.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,405.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12743.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,89.0,0.0,1.0,3214.0,250.0,0,0.0,0.0,26.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,986.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12727.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,9171.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12737.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,2000.0,Alto,4.0,89.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,269.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12014.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,4064.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13130.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,1.0,90.0,0.0,0.0,0.0,0.0,0,29937.0,0.0,26.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,979.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13131.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,4874.0,Rechazada,PS1,Rechazado,MALO,0.0,,,11543.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,3.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,9261.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13507.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,4087.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13617.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,3000.0,Alto,4.0,90.0,0.0,1.0,2932.0,260.0,0,0.0,0.0,26.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,8185.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13374.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,90.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,750.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12735.0,PAGOS PROV SEMESTRALES PF,#N/A,NO_CLIENTE,0.0,Alto,5.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Familiares,Preparatoria,,0.0,,,0%
2.01e+16,336.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14049.0,INVERSIONES,#N/A,NO_CLIENTE,0.0,Alto,4.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Licenciatura,,0.0,,,0%
2.01e+16,127.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13787.0,CTA NOMINA DIGITAL,#N/A,NO_CLIENTE,0.0,Alto,4.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,8153.0,En_proceso,CN0,Rechazado,MALO,0.0,,,12236.0,INVERSIONES,Alto C,NO_CLIENTE,0.0,Alto,4.0,91.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,4690.0,Rechazada,PS1,Rechazado,MALO,0.0,,,10890.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,5.0,92.0,0.0,1.0,16458.0,500.0,0,66072.0,0.0,26.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,290.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14571.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,6616.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14043.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,25000.0,Alto,4.0,92.0,0.0,0.0,16768.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,322.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13499.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,5.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Licenciatura,,0.0,,,0%
2.01e+16,7637.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14892.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,4.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Hipoteca,Preparatoria,,0.0,,,0%
2.01e+16,4862.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14753.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,92.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,4073.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12848.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,92.0,0.0,0.0,0.0,0.0,0,7654.0,0.0,26.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,561.0,Rechazada,PS1,Rechazado,MALO,0.0,,,11543.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,1.0,93.0,0.0,1.0,26628.0,710.0,0,0.0,0.0,26.0,Hipoteca,Licenciatura,,0.0,,,0%
2.01e+16,93.0,Rechazada,PS1,Rechazado,MALO,0.0,,,15445.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,632.0,Rechazada,PS1,Rechazado,MALO,0.0,,,15026.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Posgrado,,0.0,,,0%
2.01e+16,8183.0,Rechazada,PS1,Rechazado,MALO,0.0,,,14174.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Renta,Posgrado,,0.0,,,0%
2.01e+16,985.0,Rechazada,PS1,Rechazado,MALO,0.0,,,10890.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,2.0,93.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,42.0,Rechazada,PS1,Rechazado,MALO,0.0,,,15785.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Propia,Preparatoria,,0.0,,,0%
2.01e+16,131.0,Rechazada,PS1,Rechazado,MALO,0.0,,,13490.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,4.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Familiares,Posgrado,,0.0,,,0%
2.01e+16,4436.0,Rechazada,PS1,Rechazado,MALO,0.0,,,12236.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Familiares,Licenciatura,,0.0,,,0%
2.01e+16,673.0,Rechazada,PS1,Rechazado,MALO,0.0,,,16372.0,PROPIEDAD ACTIVO FIJO,#N/A,NO_CLIENTE,0.0,Alto,3.0,94.0,0.0,0.0,0.0,0.0,0,4541.0,0.0,26.0,Renta,Preparatoria,,0.0,,,0%
2.01e+16,169.0,Rechazada,PS1,Rechazado,MALO,0.0,,,15327.0,RECIBOS DE NOMINA,#N/A,NO_CLIENTE,0.0,Alto,3.0,94.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Familiares,Licenciatura,,0.0,,,0%
